OBSID	ID	SCENARIO	CHOICE	GENDER	A20	A2130	A3140	A4150	A5160	A61	RESIDENT	OINT	DINT	ODINT	AVEH3	AVEH2	INCM	INCH	AT1	AT2	AT3	TD1	TD2	TD3	FEE1	FEE2	FEE3	LI	MI	HI
1410	180	2	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1411	180	3	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1412	180	4	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1413	180	5	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1414	180	6	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1415	180	7	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1416	180	8	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1417	181	1	3	0	0	1	0	0	0	0	1	0	0	0	1	1	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1418	181	2	3	0	0	1	0	0	0	0	1	0	0	0	1	1	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1419	181	3	3	0	0	1	0	0	0	0	1	0	0	0	1	1	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1420	181	4	3	0	0	1	0	0	0	0	1	0	0	0	1	1	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1421	181	5	2	0	0	1	0	0	0	0	1	0	0	0	1	1	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1422	181	6	1	0	0	1	0	0	0	0	1	0	0	0	1	1	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1423	181	7	1	0	0	1	0	0	0	0	1	0	0	0	1	1	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1424	181	8	1	0	0	1	0	0	0	0	1	0	0	0	1	1	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1425	182	1	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1426	182	2	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1427	182	3	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1428	182	4	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1429	182	5	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1430	182	6	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1431	182	7	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1432	182	8	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1433	184	1	3	0	0	1	0	0	0	0	1	1	1	1	1	1	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1434	184	2	3	0	0	1	0	0	0	0	1	1	1	1	1	1	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1435	184	3	3	0	0	1	0	0	0	0	1	1	1	1	1	1	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1436	184	4	3	0	0	1	0	0	0	0	1	1	1	1	1	1	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1437	184	5	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1438	184	6	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1439	184	7	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1440	184	8	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1441	185	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1442	185	2	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1443	185	3	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1444	185	4	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1445	185	5	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1446	185	6	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1447	185	7	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1448	185	8	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1449	186	1	3	0	0	0	0	0	1	0	0	0	1	0	1	0	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1450	186	2	3	0	0	0	0	0	1	0	0	0	1	0	1	0	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1451	186	3	3	0	0	0	0	0	1	0	0	0	1	0	1	0	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1452	186	4	3	0	0	0	0	0	1	0	0	0	1	0	1	0	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1453	186	5	3	0	0	0	0	0	1	0	0	0	1	0	1	0	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1454	186	6	3	0	0	0	0	0	1	0	0	0	1	0	1	0	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1455	186	7	3	0	0	0	0	0	1	0	0	0	1	0	1	0	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1456	186	8	3	0	0	0	0	0	1	0	0	0	1	0	1	0	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1457	187	1	3	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1458	187	2	3	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1459	187	3	3	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1460	187	4	3	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1461	187	5	3	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1462	187	6	3	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1463	187	7	3	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1464	187	8	3	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1465	188	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1466	188	2	1	0	1	0	0	0	0	0	1	0	1	0	0	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1467	188	3	1	0	1	0	0	0	0	0	1	0	1	0	0	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1468	188	4	1	0	1	0	0	0	0	0	1	0	1	0	0	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1469	188	5	1	0	1	0	0	0	0	0	1	0	1	0	0	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1470	188	6	1	0	1	0	0	0	0	0	1	0	1	0	0	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1471	188	7	1	0	1	0	0	0	0	0	1	0	1	0	0	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1472	188	8	1	0	1	0	0	0	0	0	1	0	1	0	0	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1473	189	1	3	1	0	0	1	0	0	0	0	0	1	0	0	0	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1474	189	2	3	1	0	0	1	0	0	0	0	0	1	0	0	0	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1475	189	3	3	1	0	0	1	0	0	0	0	0	1	0	0	0	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1476	189	4	3	1	0	0	1	0	0	0	0	0	1	0	0	0	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1477	189	5	3	1	0	0	1	0	0	0	0	0	1	0	0	0	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1478	189	6	3	1	0	0	1	0	0	0	0	0	1	0	0	0	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1479	189	7	3	1	0	0	1	0	0	0	0	0	1	0	0	0	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1480	189	8	3	1	0	0	1	0	0	0	0	0	1	0	0	0	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1481	190	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1482	190	2	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1483	190	3	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1484	190	4	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1485	190	5	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1486	190	6	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1487	190	7	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1488	190	8	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1489	191	1	3	0	0	0	0	0	1	0	1	1	1	1	1	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1490	191	2	3	0	0	0	0	0	1	0	1	1	1	1	1	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1491	191	3	3	0	0	0	0	0	1	0	1	1	1	1	1	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1492	191	4	3	0	0	0	0	0	1	0	1	1	1	1	1	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1493	191	5	3	0	0	0	0	0	1	0	1	1	1	1	1	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1494	191	6	3	0	0	0	0	0	1	0	1	1	1	1	1	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1495	191	7	3	0	0	0	0	0	1	0	1	1	1	1	1	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1496	191	8	3	0	0	0	0	0	1	0	1	1	1	1	1	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1497	192	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1498	192	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1499	192	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1500	192	4	1	0	0	0	1	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1501	192	5	1	0	0	0	1	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1502	192	6	1	0	0	0	1	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1503	192	7	1	0	0	0	1	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1504	192	8	1	0	0	0	1	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1505	193	1	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1506	193	2	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1507	193	3	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1508	193	4	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1509	193	5	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1510	193	6	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1511	193	7	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1512	193	8	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1513	194	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1514	194	2	1	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1515	194	3	1	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1516	194	4	1	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1517	194	5	1	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1518	194	6	1	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1519	194	7	1	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1520	194	8	1	0	1	0	0	0	0	0	0	0	1	0	1	1	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1521	195	1	3	0	0	0	0	0	0	1	1	1	1	1	1	0	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1522	195	2	3	0	0	0	0	0	0	1	1	1	1	1	1	0	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1523	195	3	3	0	0	0	0	0	0	1	1	1	1	1	1	0	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1524	195	4	3	0	0	0	0	0	0	1	1	1	1	1	1	0	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1525	195	5	3	0	0	0	0	0	0	1	1	1	1	1	1	0	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1526	195	6	3	0	0	0	0	0	0	1	1	1	1	1	1	0	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1527	195	7	3	0	0	0	0	0	0	1	1	1	1	1	1	0	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1528	195	8	3	0	0	0	0	0	0	1	1	1	1	1	1	0	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1529	196	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1530	196	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1531	196	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1532	196	4	1	0	0	0	1	0	0	0	0	1	0	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1533	196	5	1	0	0	0	1	0	0	0	0	1	0	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1534	196	6	1	0	0	0	1	0	0	0	0	1	0	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1535	196	7	1	0	0	0	1	0	0	0	0	1	0	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1536	196	8	1	0	0	0	1	0	0	0	0	1	0	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1537	197	1	3	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1538	197	2	3	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1539	197	3	3	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1540	197	4	3	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1541	197	5	3	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1542	197	6	3	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1543	197	7	3	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1544	197	8	3	0	0	0	0	0	1	0	1	1	1	1	1	1	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1545	198	1	3	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1546	198	2	3	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1547	198	3	3	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1548	198	4	3	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1549	198	5	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1550	198	6	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1551	198	7	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1552	198	8	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1553	199	1	3	0	0	1	0	0	0	0	0	0	1	0	1	1	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1554	199	2	3	0	0	1	0	0	0	0	0	0	1	0	1	1	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1555	199	3	3	0	0	1	0	0	0	0	0	0	1	0	1	1	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1556	199	4	3	0	0	1	0	0	0	0	0	0	1	0	1	1	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1557	199	5	3	0	0	1	0	0	0	0	0	0	1	0	1	1	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1558	199	6	3	0	0	1	0	0	0	0	0	0	1	0	1	1	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1559	199	7	3	0	0	1	0	0	0	0	0	0	1	0	1	1	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1560	199	8	3	0	0	1	0	0	0	0	0	0	1	0	1	1	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1561	200	1	3	0	0	1	0	0	0	0	0	1	0	0	0	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1562	200	2	3	0	0	1	0	0	0	0	0	1	0	0	0	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1563	200	3	3	0	0	1	0	0	0	0	0	1	0	0	0	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1564	200	4	3	0	0	1	0	0	0	0	0	1	0	0	0	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1565	200	5	2	0	0	1	0	0	0	0	0	1	0	0	0	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1566	200	6	1	0	0	1	0	0	0	0	0	1	0	0	0	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1567	200	7	1	0	0	1	0	0	0	0	0	1	0	0	0	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1568	200	8	1	0	0	1	0	0	0	0	0	1	0	0	0	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1569	201	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1570	201	2	3	0	0	1	0	0	0	0	0	0	1	0	0	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1571	201	3	3	0	0	1	0	0	0	0	0	0	1	0	0	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1572	201	4	3	0	0	1	0	0	0	0	0	0	1	0	0	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1573	201	5	3	0	0	1	0	0	0	0	0	0	1	0	0	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1574	201	6	1	0	0	1	0	0	0	0	0	0	1	0	0	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1575	201	7	3	0	0	1	0	0	0	0	0	0	1	0	0	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1576	201	8	3	0	0	1	0	0	0	0	0	0	1	0	0	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
